9920.169788777279	10191.572246781587
9996.02713055982	10338.486713596049
9912.090056256631	10197.032432671298
9916.460343343419	10246.723890076346
9901.313589862577	10298.530441257759
9883.059433349126	10264.191720808343
9919.421533820334	10337.744679275549
9846.14556606819	10252.193891868526
9962.413237384124	10203.870218705757
9914.963359433377	10287.861114693618
9864.168441625197	10236.122344937348
9923.501685950356	10283.333731026743
9938.18170322551	10278.352782184385
9994.373723590887	10350.158374427698
9971.687007680728	10211.90013293769
9904.929087967168	10246.111680490587
9890.660402471543	10274.352522008285
9906.653070767208	10254.64590882339
9918.523673092666	10306.989752620619
9925.010054503373	10187.282309685355
9952.269763261127	10260.24652796181
9885.249661596215	10291.944075878439
9976.45277753919	10218.548211414722
9959.310777175973	10255.697933110116
9874.28440599728	10243.346559528949
9989.684235499986	10328.653264530396
9901.951363320699	10315.267395627745
9941.67656875711	10297.60961595126
10000.259981764599	10252.318033209618
9908.689354478422	10257.526653754867
9949.572261101563	10256.654316125543
10020.745300477407	10228.935714232673
9890.943397138128	10301.672570361849
9864.990972582029	10254.816671804527
9892.081745485873	10301.90957570981
9943.026715654109	10267.798457330176
9959.634086437925	10291.082615258973
9975.553613751343	10294.5727843579
9987.321537000642	10267.691578938977
9880.822787112473	10244.192602155757
9963.902032207536	10305.99255867379
9893.929587181205	10214.773708255027
9927.393734034862	10290.47989493972
9989.502118008502	10265.56200268564
9926.462318100557	10282.432891207629
9879.932804205439	10207.730372620204
9914.034995083512	10333.989825065186
9911.222036812162	10318.909581137683
9985.477643636717	10288.130042124638
9951.441881796118	10268.646778798935
9945.982581890155	10359.121881461335
9924.30294683899	10301.223073340623
9905.82811770926	10316.864865100019
9935.112109192252	10307.318095981289
9926.938060027074	10243.179680254965
9945.109238959456	10338.247331206283
9905.393911575344	10263.601693698207
9947.976174305191	10219.072455282108
9952.0931951762	10298.922047906808
9977.303006737677	10288.6306553853
9955.635761497819	10287.150781418602
9981.104513740118	10221.602855350835
9936.460833227506	10178.427058029343
9909.650142515233	10232.894696565389
9966.046505186083	10297.329551503695
9951.996664748624	10243.213493026591
9977.14831458648	10221.72837145344
9928.587362002416	10269.753802225076
9913.87584893666	10301.022623871057
9974.304746808406	10244.841635284352
9873.378195697598	10281.954498788666
9953.033181716653	10268.949318603909
9980.132887550608	10285.529928000162
9847.261419155426	10216.317217542672
9965.298177691699	10249.119278715896
9921.905990708685	10284.454621026704
9942.434576155469	10206.553548731266
9941.159121361517	10276.729906529461
9857.303445378915	10214.400296865622
9941.187392020372	10266.810779939044
9944.53744622884	10322.21370753485
9940.849293435886	10295.442212270214
9892.542802642605	10268.562627397683
9915.906672784695	10261.457775313973
9859.174820072363	10239.193392582676
10004.252605027932	10332.167219807849
9931.15401885279	10299.89299757227
9961.186874271785	10248.061211561724
9931.542442790053	10280.63503095332
9904.514583313625	10254.72718964995
9906.755911852608	10214.578426752283
9915.504788225784	10291.582375571457
9957.450092213143	10216.18527625952
9961.539079535123	10254.194124240357
9936.894638730202	10289.988391676163
9934.954643270008	10284.458775989731
9995.04467701087	10294.027972997574
9952.298073185055	10327.439876715498
9901.092976827857	10253.58072897928
9963.423176146389	10267.801393099435
9967.361099346545	10367.590632018355
9882.166746745826	10204.258943012692
9991.110559089067	10318.435942027289
9893.360676753322	10323.227130351583
9855.594961990406	10229.058256032318
9891.390139991756	10311.95114409024
9849.822752395226	10205.554992362137
9884.16098943047	10344.521500345634
9954.348634552778	10341.464617461332
9871.996086677194	10277.83912962336
9924.073764783261	10379.944601297731
9963.883290363616	10204.050222660308
9965.380528886326	10347.002125096307
9919.83889821075	10205.13499459281
9947.754399026697	10209.288164995762
9909.523230805424	10260.971210293821
9946.415651181329	10235.551177275081
9903.305980292382	10272.275716697763
9847.67856802516	10357.317091523119
9966.467030078806	10258.674559099938
9955.019259355116	10225.046749600593
9961.51303091282	10229.687517105276
9956.499109484714	10273.39384104833
9973.910611659145	10226.0536250264
9960.299658244745	10236.94075112353
9856.62052512111	10330.682473379293
9899.41700470819	10290.542587904649
9983.194393301987	10238.299298419153
9915.88915747117	10313.849136252
9885.176670434788	10283.432111453767
9958.964626239522	10271.429330831485
9948.055009875157	10227.711131764678
9881.128939812967	10273.799246090392
9953.506661247073	10255.786946503777
10027.17239254549	10312.819807766022
9917.3707395008	10206.07628499649
9951.910390003572	10217.229293026083
9845.381350617505	10283.65714564746
9976.112219445258	10254.936956205034
9882.99558586967	10357.485086653587
9910.197440976539	10174.938216715263
9936.757199949652	10348.004746268434
9997.788734671447	10225.358889576899
9931.060542813595	10259.790361504092
9922.95737851028	10315.930200380417
9928.49000710979	10226.938810555926
10008.826711196387	10304.690941377936
9995.35342835628	10255.261062526404
10005.280900121363	10165.27805078997
9946.70207917288	10323.847661701695
9929.630395198583	10232.14541644279
9919.851825536092	10254.128249365685
9925.570602651651	10360.569178336533
9893.785024290208	10288.057138135584
9857.221362053195	10331.56926374105
9968.341340908575	10339.15742097866
9851.315963639292	10249.356539429466
9996.161499394368	10380.178199437645
9933.758801342372	10278.365940272903
9951.110828265992	10278.426897712498
9964.130086908159	10271.668444210185
9926.014351440059	10214.074328043398
9907.792875260493	10294.033800073856
10007.99316210704	10338.99824165284
9987.959547749466	10218.615794668134
9972.143137612096	10282.147499629065
9906.469202091608	10299.168214278276
10052.935469925404	10277.508377659382
9918.239856951332	10267.82406081035
9956.40310526113	10248.491434372414
9904.688612463091	10274.573851160678
9864.52312842043	10197.472514899935
9931.32591087004	10212.336036202667
9930.86099816869	10262.569248553886
10028.569729067649	10243.127349928085
9917.258680446263	10278.778493756678
9925.086616422042	10247.516061916234
9878.930126848943	10276.161190207418
9939.10543722631	10241.763161003146
9929.350386210583	10202.126336899948
9923.987238617314	10268.818833604362
9986.545095208723	10288.021811534678
9882.57241623051	10225.386912174112
9913.914644173157	10258.42517173084
9876.413894186222	10278.292738883916
9859.280138587797	10233.364511848009
9990.804888928551	10298.614646398426
9948.848549146758	10259.07142989372
9954.015526365982	10294.695235626195
9988.301583400482	10258.402378534454
9939.237247010042	10226.97626758697
9961.311163290124	10346.82478734151
9990.414758646442	10237.35119916792
9946.658018762791	10249.951856281048
9906.693011531126	10294.22919511671
9949.297123432269	10329.640743535381
9906.775327696098	10265.06347065477
9910.210547233013	10216.265741480544
9978.80773070198	10286.003419193272
9907.222118859847	10261.986326054124
9940.195121022467	10259.618295229924
9966.911655469285	10244.237468930278
9967.742630175862	10263.438835061641
9838.2385686801	10236.973715721835
9944.235970450152	10280.112785157371
10011.85279949343	10183.258508639787
9896.14643367623	10245.787321061152
9886.08170597097	10229.156333975807
10029.278362717243	10261.040896963754
9934.283596603234	10243.428105344903
9963.865857460836	10181.81947553741
9917.479709876505	10338.712425983993
9980.09420422792	10340.367671322296
9985.918470870007	10242.572583988349
9994.192077844582	10299.9281227649
9931.887352331072	10233.590289670723
9959.674544582958	10294.509398662503
9889.530514029066	10270.870142075551
9928.18408561418	10213.388357458758
9961.104093383183	10307.43673526232
9919.093606891138	10236.55458708735
9927.32482455971	10283.65219200112
10034.671292027037	10255.397602800735
9879.221566451195	10329.22181049764
